id,driver_id,grand_prix,race_id,session_date,message_timestamp,transcription,matched_categories
2020_Portuguese_Grand_Prix_ALEALB01_23_20201025_131443,ALEALB01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:15:25.894Z,Still got very very light rain in the pit lane. Now it's stopped. It's going to be a few drops here and there.,VISIBILITY_TRACK_CONDITION
2020_Portuguese_Grand_Prix_ALEALB01_23_20201025_131609,ALEALB01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:16:27.318Z,"Why do I have such little grip? Yeah, it will improve. Temperatures are increasing. It'll come to you.",TYRE_GRIP_DEGRADATION|MECHANICAL_OTHER
2020_Portuguese_Grand_Prix_ALEALB01_23_20201025_133548,ALEALB01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:35:52.856Z,"Some people are getting a little bit graining on the medium as well, so it's not going to be a holiday on the medium.",TYRE_GRIP_DEGRADATION
2020_Portuguese_Grand_Prix_ALEALB01_23_20201025_135306,ALEALB01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:54:16.316Z,"Okay, so just ahead of science is Magdison. He's on 30 lap old hard tyres. He's a bit slow. You'll catch him in the next couple of laps.",TYRE_GRIP_DEGRADATION
2020_Portuguese_Grand_Prix_ALEALB01_23_20201025_141951,ALEALB01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T14:20:49.695Z,"So let's not worry about fuel now, but keeping the lift off in seven will be good for the tyres. Keep the lift off in seven.",TYRE_GRIP_DEGRADATION
2020_Portuguese_Grand_Prix_CARSAI01_55_20201025_131108,CARSAI01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:11:23.244Z,It's starting to rain a bit just for you.,VISIBILITY_TRACK_CONDITION
2020_Portuguese_Grand_Prix_CARSAI01_55_20201025_131420,CARSAI01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:15:25.881Z,"More rain in pit lane now, more rain. Yeah, don't put it up.",VISIBILITY_TRACK_CONDITION
2020_Portuguese_Grand_Prix_CARSAI01_55_20201025_131756,CARSAI01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:18:31.182Z,"Okay, rain has stopped in pit lane now. Rain has stopped in pit lane. Coffee. No more talking.",VISIBILITY_TRACK_CONDITION
2020_Portuguese_Grand_Prix_CARSAI01_55_20201025_132157,CARSAI01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:22:36.549Z,"Straightening with the tires up it. Problem, focus on our race. We don't need to race these guys yet.",TYRE_GRIP_DEGRADATION
2020_Portuguese_Grand_Prix_CARSAI01_55_20201025_133232,CARSAI01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:32:48.3230541Z,"Carlos, how's the front wing? Don't talk to me only on the straight. Front wing is okay.",FRONT_TURNIN_BRAKE
2020_Portuguese_Grand_Prix_CARSAI01_55_20201025_134105,CARSAI01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:41:59.492Z,"Pace has been good, Carlos. Let's see if the tyres cope with being overtaken.",TYRE_GRIP_DEGRADATION
2020_Portuguese_Grand_Prix_CARSAI01_55_20201025_134211,CARSAI01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:43:01.022Z,"Okay, starting to rain again.",VISIBILITY_TRACK_CONDITION
2020_Portuguese_Grand_Prix_CARSAI01_55_20201025_134943,CARSAI01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:50:11.348Z,Check the rain. It looks like it's raining a lot in the mountains.,VISIBILITY_TRACK_CONDITION
2020_Portuguese_Grand_Prix_CARSAI01_55_20201025_135213,CARSAI01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:53:15.318Z,"Carlos, as long as you've got Albon covered, you can afford to bring the tyre in.",TYRE_GRIP_DEGRADATION
2020_Portuguese_Grand_Prix_CARSAI01_55_20201025_143703,CARSAI01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T14:37:11.357Z,"Light rain in Pit Lane now, very light rain again.",VISIBILITY_TRACK_CONDITION
2020_Portuguese_Grand_Prix_CARSAI01_55_20201025_143812,CARSAI01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T14:39:13.871Z,Severe front left groaning on Perez.,FRONT_TURNIN_BRAKE
2020_Portuguese_Grand_Prix_CHALEC01_16_20201025_131800,CHALEC01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:18:31.182Z,"And Gab to Ricciardo in front, 1.1, he's with soft, and Gasly behind at 1.4, also soft.",FRONT_TURNIN_BRAKE
2020_Portuguese_Grand_Prix_CHALEC01_16_20201025_133350,CHALEC01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:34:50.677Z,And front wing update when you can. Verstappen lap time 22.6. Okay. Copy.,FRONT_TURNIN_BRAKE
2020_Portuguese_Grand_Prix_CHALEC01_16_20201025_134252,CHALEC01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:43:01.137Z,"And possible drops, but no raining spectacles. It's raining.",VISIBILITY_TRACK_CONDITION
2020_Portuguese_Grand_Prix_CHALEC01_16_20201025_140416,CHALEC01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T14:05:30.7Z,"Perez lap time behind 21.8, 34 laps tires. Same lap as me? Yes, same lap as you.",TYRE_GRIP_DEGRADATION
2020_Portuguese_Grand_Prix_DANRIC01_3_20201025_131734,DANRIC01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:18:31.182Z,"Okay, and how's the balance? Yep, all okay. Copy. Yeah, it's just very low grip on the track, but all okay. Okay, and as I said, tyres are coming up now.",TYRE_GRIP_DEGRADATION
2020_Portuguese_Grand_Prix_DANRIC01_3_20201025_132602,DANRIC01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:26:41.984Z,"So keep watching the front left and turn 7 as well, please, and turn 11.",FRONT_TURNIN_BRAKE
2020_Portuguese_Grand_Prix_DANRIC01_3_20201025_133928,DANRIC01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:39:58.269Z,"Still got the feeling I've got to look after this left front. Okay, that is it. So turn 7, turn 11 are the places.",FRONT_TURNIN_BRAKE
2020_Portuguese_Grand_Prix_DANRIC01_3_20201025_140815,DANRIC01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T14:08:33.982Z,"Okay, and if you feel that brake balance was a good adjust, you can go further forwards.",FRONT_TURNIN_BRAKE
2020_Portuguese_Grand_Prix_ESTOCO01_31_20201025_131843,ESTOCO01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:19:31.624Z,"Okay, Esteban, brake balance forwards 1% and brake map 3, please. You have had one track limit warning for turn 1.",FRONT_TURNIN_BRAKE
2020_Portuguese_Grand_Prix_ESTOCO01_31_20201025_132334,ESTOCO01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:24:38.22Z,"Yeah, Fatale left already getting in shape. A firm. Yeah, just watch the left front, turns 11 and 14, please.",FRONT_TURNIN_BRAKE
2020_Portuguese_Grand_Prix_ESTOCO01_31_20201025_142204,ESTOCO01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T14:22:52.736Z,"Copy, front locking is the issue on the front left. Please repeat. Front locking is the issue. Is it okay?",FRONT_TURNIN_BRAKE
2020_Portuguese_Grand_Prix_ESTOCO01_31_20201025_142518,ESTOCO01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T14:25:57.648Z,I have your vibration now. Copy.,MECHANICAL_OTHER
2020_Portuguese_Grand_Prix_ESTOCO01_31_20201025_143348,ESTOCO01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T14:34:08.389Z,On braking the Caffield Strange. Front right brake disc is Cole DeStevan.,FRONT_TURNIN_BRAKE
2020_Portuguese_Grand_Prix_ESTOCO01_31_20201025_145358,ESTOCO01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T14:47:35.13Z,"Okay, Esteban, there we go. P8 for you, P9 for Daniel. Good job, mate. Sorry, we got a brake problem just before the stop, and the pit stop wasn't as good as it should have been. So sorry we hurt you with that. But good job yourself. Good job, Daniel. Good job, mate. Thank you very much. Good job. It's not our fastest circuit, but we're still solid. We're still making good points. Very nice. Very nice. Good job, Esteban. Very good job. Solid first tint. Thank you, thank you Cyril. Yes, great job on that first in Esteban. Well done mate. Yeah, not easy to stay that long at the same time, but it was worth it.",FRONT_TURNIN_BRAKE
2020_Portuguese_Grand_Prix_GEORUS01_63_20201025_134830,GEORUS01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:49:10.196Z,There looks a big rain shower rain cloud turn 8 turn 9 incoming,VISIBILITY_TRACK_CONDITION
2020_Portuguese_Grand_Prix_KEVMAG01_20_20201025_134322,KEVMAG01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:44:03.661Z,"Mode push, mode push. Let's do what you can to keep that front left tire temp. Possible light rain, turn 15.",FRONT_TURNIN_BRAKE|TYRE_GRIP_DEGRADATION|VISIBILITY_TRACK_CONDITION
2020_Portuguese_Grand_Prix_KEVMAG01_20_20201025_145530,KEVMAG01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T14:47:35.13Z,"So that's the checker, Kevin. Great job there at the end. Incredible laps. Really good pace. That was fun. Yeah, good info, mate. So, yeah, we're good on the fuel and you were still within the five seconds. So, great job there, Kevin. Great laps. Didn't get any luck on the tyre strategy, but we gave it a go and you drove really well. Good job. Yeah, thanks, mate. Kevin.",TYRE_GRIP_DEGRADATION
2020_Portuguese_Grand_Prix_KIMRAI01_7_20201025_130757,KIMRAI01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:08:20.289Z,"Okay, Kimi, tire wise, well everybody's on medium out of the top 10 except you and Magnussen behind on hard.",TYRE_GRIP_DEGRADATION
2020_Portuguese_Grand_Prix_KIMRAI01_7_20201025_143856,KIMRAI01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T14:39:13.966Z,"Copy that, copy that. Only drop at the time, no big rain expected.",VISIBILITY_TRACK_CONDITION
2020_Portuguese_Grand_Prix_LANNOR01_4_20201025_123423,LANNOR01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T12:49:53.135Z,Just check 10-13 possible rear lock.,EXIT_TRACTION_REAR
2020_Portuguese_Grand_Prix_LANNOR01_4_20201025_133836,LANNOR01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:38:55.747Z,"What the f is this f doing? I got damage, guys. I need a box. I got wing damage. Okay, understood.",MECHANICAL_OTHER
2020_Portuguese_Grand_Prix_LANNOR01_4_20201025_134355,LANNOR01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:45:04.183Z,"And Lando, how is this tyre? How's the tyre? That's terrible. No rear grip. Francois Rocky, but no rear. Understood, it should come. It will come.",EXIT_TRACTION_REAR|TYRE_GRIP_DEGRADATION
2020_Portuguese_Grand_Prix_LANNOR01_4_20201025_141203,LANNOR01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T14:12:38.329Z,"And Lando, 100% pace, 100% pace. We have a slow puncture, it's okay for now, but we will need to react in a few laps. Romana, I am 100% pace.",MECHANICAL_OTHER
2020_Portuguese_Grand_Prix_LANSTR01_18_20201025_132436,LANSTR01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:25:39.495Z,"I'm losing the rear a little bit, I think it's surface overheating. See that Lance? Yep, most likely is. Consider torque 12.",EXIT_TRACTION_REAR
2020_Portuguese_Grand_Prix_LANSTR01_18_20201025_140652,LANSTR01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T14:07:32.127Z,"So, what are we doing right now, Brad? Like, should we not be saving the engine or something? So, at the moment, we're hoping for either rain or a safety car.",VISIBILITY_TRACK_CONDITION|MECHANICAL_OTHER
2020_Portuguese_Grand_Prix_LEWHAM01_44_20201025_123917,LEWHAM01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T12:49:53.135Z,"Tricky and I would say the rear is starting to feel better at the end of like on that lap from turn five, but it's definitely tricky. Okay, coffee.",EXIT_TRACTION_REAR
2020_Portuguese_Grand_Prix_LEWHAM01_44_20201025_130532,LEWHAM01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:06:19.959Z,"Mad Dog, the grip doesn't feel great and I'm just wondering if the target is better to be a little bit shallower than creep in and less aggressive on the second phase.",TYRE_GRIP_DEGRADATION
2020_Portuguese_Grand_Prix_LEWHAM01_44_20201025_130553,LEWHAM01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:06:19.959Z,"A from loose, let's just bias towards the shallow side and call in that formation lap prep.",EXIT_TRACTION_REAR
2020_Portuguese_Grand_Prix_LEWHAM01_44_20201025_133326,LEWHAM01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:33:49.5428308Z,That front doesn't feel that great.,FRONT_TURNIN_BRAKE
2020_Portuguese_Grand_Prix_LEWHAM01_44_20201025_133801,LEWHAM01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:38:55.437Z,Just keep looking after those front surface temps.,FRONT_TURNIN_BRAKE
2020_Portuguese_Grand_Prix_LEWHAM01_44_20201025_133843,LEWHAM01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:38:55.88Z,"And Lewis, debris exit turn one.",VISIBILITY_TRACK_CONDITION
2020_Portuguese_Grand_Prix_LEWHAM01_44_20201025_134634,LEWHAM01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:47:08.954Z,Tires are pretty good. We got more rain coming. Nothing on the radar.,TYRE_GRIP_DEGRADATION|VISIBILITY_TRACK_CONDITION
2020_Portuguese_Grand_Prix_LEWHAM01_44_20201025_134843,LEWHAM01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:49:09.938Z,"Showers in the distance, currently. Copy this, the rain you see to the north isn't getting any closer.",VISIBILITY_TRACK_CONDITION
2020_Portuguese_Grand_Prix_LEWHAM01_44_20201025_134948,LEWHAM01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:50:11.397Z,Left rear sliding a little bit.,EXIT_TRACTION_REAR
2020_Portuguese_Grand_Prix_LEWHAM01_44_20201025_141452,LEWHAM01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T14:15:43.224Z,"Is there rain coming? There's nothing significant on the radar, maybe just light drops.",VISIBILITY_TRACK_CONDITION
2020_Portuguese_Grand_Prix_MAXVER01_33_20201025_123619,MAXVER01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T12:49:53.135Z,So all drivers commenting of the very very low grip at the moment,TYRE_GRIP_DEGRADATION
2020_Portuguese_Grand_Prix_MAXVER01_33_20201025_123640,MAXVER01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T12:49:53.135Z,"Okay, rear tire temp plus five now compared to the previous lap. So get a feel for the balance and then possibly make a front wing adjustment for the final lap.",EXIT_TRACTION_REAR|FRONT_TURNIN_BRAKE|TYRE_GRIP_DEGRADATION
2020_Portuguese_Grand_Prix_MAXVER01_33_20201025_132006,MAXVER01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:20:33.227Z,"Okay, that last lap. All okay with the front end. Tight ends last square.",FRONT_TURNIN_BRAKE
2020_Portuguese_Grand_Prix_MAXVER01_33_20201025_144904,MAXVER01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T14:47:35.13Z,"Well done, Max. Let me maximize it again. Nice job today. Well, not easy in the beginning, but good podium again. I think once we swamped to the medium field, we were in place. Just the beginning was a bit tricky. Well done, Max. It was a strong drive, particularly on that medium tyre. Well done. Yeah, also, I had a feeling the pit stop was quick again. I'm not sure. Yeah, the boys did three under two seconds, so they've smashed out of the park today. Oh, they deserve a drink as well then. Well done.",TYRE_GRIP_DEGRADATION
2020_Portuguese_Grand_Prix_PIEGAS01_10_20201025_123527,PIEGAS01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T12:49:53.135Z,"And many drivers are complaining, Max behind you complaining a lot about grip as well, many drivers are struggling.",TYRE_GRIP_DEGRADATION
2020_Portuguese_Grand_Prix_PIEGAS01_10_20201025_124220,PIEGAS01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T12:49:53.135Z,"Okay, Pierre, obviously very difficult condition. Mind drivers, front locking, and snapping the car on video, so we can see that very clearly. It's gonna be difficult.",EXIT_TRACTION_REAR|FRONT_TURNIN_BRAKE
2020_Portuguese_Grand_Prix_PIEGAS01_10_20201025_135134,PIEGAS01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:52:14.419Z,"We have a slippery track reported in turn 14 due to small shower. Very small shower, turn 14 slippery track reported.",VISIBILITY_TRACK_CONDITION
2020_Portuguese_Grand_Prix_PIEGAS01_10_20201025_141919,PIEGAS01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T14:19:48.585Z,We are okay on tires to push a bit harder.,TYRE_GRIP_DEGRADATION
2020_Portuguese_Grand_Prix_PIEGAS01_10_20201025_144915,PIEGAS01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T14:47:35.13Z,"What a man, fantastic job Pierre, fantastic race Absolutely amazing race today mate, you should be really proud of your drive, fail 84 That's for you guys, that one's for you, amazing job Friday night, you killed it Honestly you killed it And get a bit of speed and cool the brakes, a bit of speed and then lift off, we need to cool the brakes please, thank you Honestly that race was so cool, really enjoyed. Yeah, and thanks for avoiding it in turn one, it was a really close call there. Anyway, you made it work. That's why I race, you know, when I have the car, that's why I race. So let's do it more often. And we are one lap down, I'm afraid, so I've got to pay the drinks tonight. Yeah, drinks on you. I told you anyway amazing job guys, grazie a tutti Good job mate, we stay in the fight, we stay in the fight, yeah Okay wait for the message on P0, thanks again",FRONT_TURNIN_BRAKE
2020_Portuguese_Grand_Prix_ROMGRO01_8_20201025_132412,ROMGRO01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:24:38.296Z,"Okay, I don't know what's going on on the rear, but I'm jumping like a horse on the corner.",EXIT_TRACTION_REAR
2020_Portuguese_Grand_Prix_ROMGRO01_8_20201025_135409,ROMGRO01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:55:17.509Z,"Giovanazzi ahead just leaving the pits. His tyres could take a while to warm up. Yeah, tell me about it.",TYRE_GRIP_DEGRADATION
2020_Portuguese_Grand_Prix_ROMGRO01_8_20201025_141428,ROMGRO01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T14:14:41.796Z,We just need to be as careful as we can with those fronts. I know it's difficult.,FRONT_TURNIN_BRAKE
2020_Portuguese_Grand_Prix_ROMGRO01_8_20201025_142853,ROMGRO01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T14:30:03.014Z,"Kivyat ahead also has a penalty. If we get ahead of him, we beat him. Okay, but really struggling with the engine in the straight.",MECHANICAL_OTHER
2020_Portuguese_Grand_Prix_ROMGRO01_8_20201025_145701,ROMGRO01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T14:47:35.13Z,"Okay, dude, that's the checker. That's the checker. A difficult afternoon with a difficult car. Yeah, good job. The problem was not really. Well, the car was poor as expected, but we should have stayed much longer. The tires were still good and I had much more pace than those guys and impossible to overtake without cars. Copy that, we'll review that when you come back in.",TYRE_GRIP_DEGRADATION
2020_Portuguese_Grand_Prix_SEBVET01_5_20201025_123440,SEBVET01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T12:49:53.135Z,"It's like on ice, really difficult to get the tires to work.",TYRE_GRIP_DEGRADATION
2020_Portuguese_Grand_Prix_SEBVET01_5_20201025_140858,SEBVET01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T14:09:36.092Z,And try to be careful with track limits at turn one. That was a good lap. Keep pushing like this. Just lap time on fresher tires 21.4.,TYRE_GRIP_DEGRADATION
2020_Portuguese_Grand_Prix_SEBVET01_5_20201025_141830,SEBVET01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T14:18:47.274Z,And Ricciardo in front is struggling with his mediums.,FRONT_TURNIN_BRAKE
2020_Portuguese_Grand_Prix_SEBVET01_5_20201025_145705,SEBVET01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T14:47:35.13Z,"Okay, well we lost a lot of ground in the beginning, not necessarily turn one, turn two, three, but then a lot in the opening lap, just had no grip. The car is very difficult to drive and very digital. I gave it all I had. Yeah, you did a good job out there, thanks.",TYRE_GRIP_DEGRADATION
2020_Portuguese_Grand_Prix_SERPER01_11_20201025_140554,SERPER01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T14:06:31.097Z,"So, this pace is good, Checo. We've got a few cars in our pit window that we'd like to push on through, so we're looking to extend as long as we can. Leclerc ahead is on the hard tyre, so he's going to struggle for a few laps, but I suspect it'll come to him now.",TYRE_GRIP_DEGRADATION
2020_Portuguese_Grand_Prix_SERPER01_11_20201025_142118,SERPER01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T14:21:52.253Z,"So, Checo, these tyres will be good to the end. Front left is the max limitation, so it just wants good braking and good temperature in the front left.",FRONT_TURNIN_BRAKE|TYRE_GRIP_DEGRADATION|MECHANICAL_OTHER
2020_Portuguese_Grand_Prix_VALBOT01_77_20201025_130219,VALBOT01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:03:16.221Z,So we saw some graining on cars even on labs to be great.,TYRE_GRIP_DEGRADATION
2020_Portuguese_Grand_Prix_VALBOT01_77_20201025_131533,VALBOT01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:16:26.953Z,"So, Styre is still cold. Watch out for graining.",TYRE_GRIP_DEGRADATION
2020_Portuguese_Grand_Prix_VALBOT01_77_20201025_132220,VALBOT01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T13:22:36.549Z,"So tyres kneeling in the window, so race situation signs behind Lewis and Verstappen.",TYRE_GRIP_DEGRADATION
2020_Portuguese_Grand_Prix_VALBOT01_77_20201025_140103,VALBOT01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T14:01:25.301Z,10 more laps on this tire. Let me know if that's possible. I don't know about 10.,TYRE_GRIP_DEGRADATION
2020_Portuguese_Grand_Prix_VALBOT01_77_20201025_140911,VALBOT01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T14:09:36.092Z,"He's going to the hard tire. In that case, maybe we take the socks.",TYRE_GRIP_DEGRADATION
2020_Portuguese_Grand_Prix_VALBOT01_77_20201025_141010,VALBOT01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T14:10:36.821Z,"Yeah, Valtry, I fitted a stop Lewis first because of vibration.",MECHANICAL_OTHER
2020_Portuguese_Grand_Prix_VALBOT01_77_20201025_142104,VALBOT01,2020 Portuguese Grand Prix,2020_Portuguese_Grand_Prix,2020-10-25,2020-10-25T14:21:52.253Z,"So, first into a slightly front limited, Lewis slightly rear limited.",EXIT_TRACTION_REAR|FRONT_TURNIN_BRAKE
2020_Emilia_Romagna_Grand_Prix_ALEALB01_23_20201101_120812,ALEALB01,2020 Emilia Romagna Grand Prix,2020_Emilia_Romagna_Grand_Prix,2020-11-01,2020-11-01T12:09:20.9901245Z,"Okay Alex, for this first stint, Plan B, in terms of what you need to do with these tyres, isn't any different to Plan A on this first set. Okay, so Plan A and Plan B, still looking for the same thing on this first set. Just over three minutes ago, and as usual, when we've fired up on Genti's signal, we'll do one static bike point please. One static bike point and then we'll push you back. And remember, we'll switch Potter on. Potter on. And just a reminder, look at your dash for anything that pops up there.",TYRE_GRIP_DEGRADATION
2020_Emilia_Romagna_Grand_Prix_ALEALB01_23_20201101_122244,ALEALB01,2020 Emilia Romagna Grand Prix,2020_Emilia_Romagna_Grand_Prix,2020-11-01,2020-11-01T12:23:34.504Z,"Okay, so ahead of you, Ricardo, Gasly, Leclerc, all cars, and you all doing 20.6s, everyone's the same pace at this point. And engine 7, position 3, when you can. Engine 7, position 3, when you can.",MECHANICAL_OTHER
2020_Emilia_Romagna_Grand_Prix_ALEALB01_23_20201101_123247,ALEALB01,2020 Emilia Romagna Grand Prix,2020_Emilia_Romagna_Grand_Prix,2020-11-01,2020-11-01T12:33:48.011Z,"How about the tyres Alex? How are your tyres? The rears are gone. Due to seven. Once we go more the rears will go. Box, Alex, box. Box this lap.",EXIT_TRACTION_REAR|TYRE_GRIP_DEGRADATION
2020_Emilia_Romagna_Grand_Prix_ALEALB01_23_20201101_123819,ALEALB01,2020 Emilia Romagna Grand Prix,2020_Emilia_Romagna_Grand_Prix,2020-11-01,2020-11-01T12:38:53.472Z,Engine 11 position 3 when you can. Engine 11 position 3 when you can.,MECHANICAL_OTHER
2020_Emilia_Romagna_Grand_Prix_ALEALB01_23_20201101_130228,ALEALB01,2020 Emilia Romagna Grand Prix,2020_Emilia_Romagna_Grand_Prix,2020-11-01,2020-11-01T13:03:21.074173Z,"So gap ahead 2.3. Vibrations! Okay, instead gap behind 3.5. If it's not my precise speed, I just get vibrations straight away.",MECHANICAL_OTHER
2020_Emilia_Romagna_Grand_Prix_ALEALB01_23_20201101_133538,ALEALB01,2020 Emilia Romagna Grand Prix,2020_Emilia_Romagna_Grand_Prix,2020-11-01,2020-11-01T13:35:54.115Z,"Do you have any vibration? Yes, I do.",MECHANICAL_OTHER
